count,hate_speech,offensive_language,neither,class,tweet
3,0,3,0,1,all my young boy round me say get money and fuck these hoe
3,0,2,1,1,all of a sudden crave the hell out of cooki
3,0,3,0,1,all of my bitch know they temporari
6,0,6,0,1,all of my money neat all of my bitch freaki everybodi kno it it aint a secret
3,0,3,0,1,all peopl do in my hous is bitch
3,0,3,0,1,all that but the bitch cant take a joke
3,0,3,0,1,all that x ray no wonder the bitch got two head ahsfreakshow
3,1,2,0,1,all the uchiha are rt sasuk is probabl the biggest faggot of all time
3,0,3,0,1,all the bad bitch are in the gym between u know whi they aint got no job
3,0,3,0,1,all the bad bitch think they ugli and all the roach bitch think they bad
3,0,2,1,1,all the bitch happi mayb one of hi femal friend can find him a bitvj
3,0,3,0,1,all the bitch in shameless are straight bugoutsss
3,1,2,0,1,all the coon use the same effect on their pictur
3,0,3,0,1,all the fine bitch i need yall to hit me up my guess the last
6,0,6,0,1,all the hoe i did have now they decid they want to be wifey type draya fuck all that up
3,0,3,0,1,all the hoe know who i rock wit
3,0,2,1,1,all the hoe on loveandhiphop go to prom
3,0,3,0,1,all the pictur of the ex are gonether no pictur with the side hoe postedslid into hi dm like
3,0,3,0,1,all the ratchet hoe on cecil b
3,0,3,0,1,all the redskin act like te bitch the bitch
3,0,3,0,1,all the snack in thi bitch
3,0,3,0,1,all the time lol rt lol ima hoe sometim
3,0,3,0,1,all the work gone so we aint go nothin but fuck bitch in the trap
3,0,2,1,1,all them hoe crazi rt thick thigh skinni waist and natur beauti face
3,1,2,0,1,all these tweet are retard most of these nig nog havent even smoke a blnt ever
3,1,2,0,1,all these hoe fuckin but they dont wan na seem like a hoe you got ta hit them ona d lo
3,0,1,2,2,all these afternoon group are trash besid the bubba keeg and furyk group thememorialtourna
3,1,2,0,1,all these bitch and nigga be trippin offa what type of relationship me and duddi got like we not fuc no more and we not date
3,1,2,0,1,all these bitch know that your my nigga
3,0,3,0,1,all these bitch love mosa sippin on the coca
3,0,3,0,1,all these bitch talk shit that whi bust em in they shit
3,0,3,0,1,all these bitch wan na be like kim k and fuck their way into be rich but it dont work like that get a degre and work a desk job you hoe
6,0,6,0,1,all these bitch wan na fuck on a thug
3,0,3,0,1,all these bitch want love from scrappi
3,0,3,0,1,all these break up gon be a crazi hoe free agenc thi summer doyourgoogl
3,1,2,0,1,all these faggot fell asleep on me
3,0,3,0,1,all these fuckin dude do is bitch at the refsshut the fuck up and play
3,0,3,0,1,all these hoe fuckin be care just co she look good dont mean she good for you
3,0,3,0,1,all these hoe fuck but they dont want to seem like a hoe so you got ta hit em on the low
3,0,3,0,1,all these hoe say that wan na be cuf bitch cuff thi dick
3,0,3,0,1,all these hoe trife i can never cuff ive been hurt befor so i can never give a fuck
3,0,3,0,1,all these hoe want boyfriend but the last thing i need is more tie
3,0,3,0,1,all these nigga with these love quot page are some pussi them nigga dont be live what they talk bout
3,0,3,0,1,all these ratchet bitch killin gossip girl
3,0,3,0,1,all these ratchet hoe be on tha same stuff
3,0,3,0,1,all these so call real nigga and they hoe aint nuttin but some massah luvin uncl tom and aunt jamammi fakin da funk
3,0,3,0,1,all these touch screen phone and hoe u still got flip
3,0,3,0,1,all these hoe on me they so phoni
3,0,0,3,2,all trash rt now that a lot of stolen shoe
3,0,3,0,1,all yall bitch corni lol
3,1,2,0,1,all yall bitch dress alik wassup wit that
3,0,3,0,1,all yall bitch fake an wan na bs get yall life
3,0,3,0,1,all you bitch can keep get jealou i loveee ittttt
6,0,6,0,1,all you bitch extra easi when yall drunk lol unless ur sober friend there to save youu
3,0,3,0,1,all you bitch know your tri to find yourself on the websit who are you kid lol
3,0,3,0,1,all you bitch thirsti hella worri about ig
3,0,3,0,1,all you got ta do is be funni witti and charm and the bitch will come to you natur you aint even got ta do shit but be yourself
3,0,3,0,1,all you hoe are hoe for tweetin about ya panti bein wet
3,0,3,0,1,all you hoe middl name isnt nicol the jig is up
3,0,3,0,1,all you ladi pop your pussi like thi
3,3,0,0,0,all you muzzi lover need to do one thing tell muzzi in the mideast to leav israel alon dont start no shit wont be no shit israel
3,0,2,1,1,all you ofay got left is da oscar better enjoy dat befor us color folk get dat too
3,0,3,0,1,all you pussi is loser all my nigga is winnin
3,0,3,0,1,all you see is straight pussi in my iphon
6,0,6,0,1,all your selfi are booti pic caus bitch you alway look like ass
3,0,3,0,1,allergi aint bother me all summer now all of a sudden in the middl of august shit is startin to get real aint that about a bitch
6,2,3,1,1,allergi have my eye all red and chink eye i look like im stone
3,0,3,0,1,almost cuss di bitch out at mcdonald talmbout da regist down so dey cant serv usumm bitch give us da food fa free den
3,0,3,0,1,almost done with thi bitch ass room
3,1,2,0,1,almost everyon i met in pari wa absolut trash and if they support a republican govern i hope they fuck die
3,0,3,0,1,almost forgot tweet still no bitch
3,1,2,0,1,almost got in a fight with a southwest faggot at the carniv lol
3,2,1,0,0,almost got to see a white boy get beat around today but he ran like a bitch
6,0,0,6,2,almost half of north american bird speci threaten by climat chang climat environ
3,0,3,0,1,almost just said some bitch shit
3,0,3,0,1,almost quit today they had me fuck up fals promis to get me to work harder that some hoe shit
3,0,2,1,1,aloha bitch minut befor i caught a ft greatwhit okaysomaybeimli butiwasfish
3,1,2,0,1,alotta peopl say they loyal to they nigga and bitch yall aint shiiittt someon throw a few dolla in ya face youll be snitchn
3,0,3,0,1,alreadi had to unfollow that bitch annoy af
3,2,0,1,0,alreadi more yellow than the last year combin indycar honda
3,0,3,0,1,alreadi scratch off mine rt pay for pussi still on my bucket list
3,0,3,0,1,alright vacarro you bitch
3,2,1,0,0,alright ya faggot let just stop with all the so and rt no one give a fuck on what you think of other peopl probabl lie anyway
3,0,2,1,1,alright your time is up rt cheesecak trash
3,0,3,0,1,also love angri old irish bartend pussi have one beer and ask for a glass of water fuck them i ignor that shit
3,0,3,0,1,also anyon who want to bitch about the price at disney need to check thi out next time dollywood
3,0,0,3,2,also it a hiccup to jihadi propaganda they portray themselv as the onli one will to die for their caus
3,1,2,0,1,alway a good sesh wit my niggah blakk
3,0,2,1,1,alway broke nicca how yu robbin
3,0,0,3,2,alway thought golden oreo were the same as origin oreo but oh my god i just climax
3,0,3,0,1,alway want to fuck that bitch thank you god i fuck that bitch
6,0,6,0,1,am i realli go to sit here and cri like a bitch
3,0,3,0,1,am i the onli gay man without a fag hag i guess i am
3,0,1,2,2,am i the onli person that feel disrespect by the bird poop suddenli drop on your front window
3,0,3,0,1,am i wrong fa laughin at dem nicca on st who be cryin n the interrog room
3,0,0,3,2,am ghetto
3,0,0,3,2,am so high that bird and plane are my peer
3,1,2,0,1,am sorri i cant stand stand some black femal especi the full bread african bitch be have std and shit i prefer white girl
4,1,3,0,1,am zone they say im possess it a omen i keep like the roman with bitch with the trojan i been a menac for the longest
3,0,3,0,1,amanda byne is crazi idc what els yall wan na call it but da bitch been crazi
3,0,3,0,1,amanda is a bitch omg i would beat her ass lol
3,0,0,3,2,amaz you know what they say about bird of a feather
3,0,3,0,1,amber rose is one of those bad bitch who onli get along with dude
3,0,3,0,1,amber want a million wiz just like ok bitch i spend that on car
9,0,9,0,1,amennn if your girlfriend doesnt like that bitch you dont talk to that bitch
3,2,1,0,0,america is white trash and so are all american
3,0,1,2,2,american cultur is stuck to the side of the toilet graffiti writer in europ can creat better art without ani lowlif trash sex joke
3,0,3,0,1,amina ass peter you just fuck the bitch i dont like her voic
3,0,1,2,2,amo hang
6,2,3,1,1,an awesom friday not a day for preweekend newsdump anymor anoth weekend to celebr progress my fellow queer folk
3,0,3,0,1,an if u aint a hoe get up out my trap hoooouussse
3,0,3,0,1,anacort buck got rack like a black bitch dwammm
3,0,3,0,1,and i cant be known for fuck wit a trash bitch
6,1,5,0,1,and i lick it after you clean it eat pussi like a dyke but i fuck like a demon
3,2,1,0,0,and i wan na say someth soooooo bad to these two cunt on twitter eh
6,0,6,0,1,and i wa like yeah bitch
3,2,1,0,0,and im definit top at makin beat in the citi but yall nigger love your trap beat so yall probabl wont admit that
3,0,3,0,1,and im out bout these hoe be pimp me man
3,0,3,0,1,and im steadi tellin di bitch gtfo my face
3,0,3,0,1,and ive had enough unfollow dat ass bitch
6,0,5,1,1,and a hoe gon be a hoe regardless
3,0,3,0,1,and bitch i aint bout to debat with ya funki ass either
6,0,6,0,1,and by yall i mean whoever run back tell tunchi wtf im do that not my nigga dog nigga nd bitch
6,0,5,1,1,and da hoe rt i kno u hear vodka n the background
3,1,2,0,1,and di nicca still rap
3,0,3,0,1,and di shit is for the bird
6,1,5,0,1,and dont come to my mf hous honk ur damn horn get tf out the car and ring my bell bitch
3,0,3,0,1,and even if the sky come fallin bitch ima still be high i got faith in my weed man
6,0,6,0,1,and gabbi wa steadi walk off laugh im like bitch realli if she ever fall around me ima get in my car and leav her there
3,0,3,0,1,and get my self a bad bitch that loyal and one hunnid
3,0,3,0,1,and girl ive been thinkin of way thinkin of new way to beat that pussi down
3,0,3,0,1,and girl that pussi aint shit to me babi girl roll up and get high
3,0,3,0,1,and ha bitch break down my weed sometim
3,0,3,0,1,and here stand in the red corner weigh lb the pussi destroy champion of the world adam nobodyknowshisrac smith
3,0,3,0,1,and honestli im a social hoe ill talk to ani and everybodi nowher in there did i said fuck suck and trap
3,1,2,0,1,and i aint neva gave a fucc about a bitch boy
3,0,3,0,1,and i didnt wan na come off as a bitch so i took anoth hit now i think im feel to high
3,0,3,0,1,and if u aint a ho get up out my trap houuus
3,0,3,0,1,and if yu ever need a shoulder to cri on i wont be there cu im on my fuck that bitch shit
3,0,3,0,1,and ima dream about fat bitch stuck in a mini van on a hot summer day
3,0,3,0,1,and it alway the black bitch that constantli late af for no reason couldnt refus the ladi in free til and shot
6,0,1,5,2,and it got ta be some ghetto fool
3,0,3,0,1,and just like me that bitch load
3,0,3,0,1,and littl bitch ass
3,0,3,0,1,and mad hoe you can ask beavi i get noth butthead
3,0,3,0,1,and my bitch gon blast and she got the ass like
3,0,3,0,1,and my mom wa realli get me a car smh hoe f u for dat
6,0,6,0,1,and nicca are hot if they paid buck for that payperview
3,0,0,3,2,and now jihadi brag about a massiv bomb in sadr citi in baghdad iraq onslaught
3,1,2,0,1,and now lookin ass nigga and lookin ass bitch will be the term of will be overus and abus in everi fuck way
3,0,1,2,2,and of cours some rascal teabagg on the radio is blame the dead az firefight on biggovern oy vey tcot p teaparti
3,1,2,0,1,and rememberalway be the person your born to be you dont have to be queer to take someth from that messag nationalcomingoutday
3,0,3,0,1,and sinc im gino marley my bitch just flew from japan
3,0,3,0,1,and someon from my class is liter sit across from me on the bu so i cant even call dad and bitch
3,2,1,0,0,and the jew favorit my tweet though lol dont have anymor time for thi trash
3,0,3,0,1,and them nigga pussiescamelto
3,1,2,0,1,and these hoe aint as good as they looki need to take my own advic doee caus if that pusxi good then im good
3,0,3,0,1,and vice versa rt he ha hoe
3,0,3,0,1,and were bitch boy
3,1,2,0,1,and when i say doh doh doh doh bitch that be kdot
3,0,3,0,1,and when bitch be like me and him against the world bitch dont nobodi even know yall togeth nobodi hate
3,0,0,3,2,and where do you think unsold item from thrift store go the garbag think of all the great game that are in trash dump as we speak
3,0,3,0,1,and you a bitch even when you say you love me you a bitch i pray you crash like carolin into a ditch
3,1,2,0,1,and you adopt bitch i dont give a fuck what kind of mental ill they claimin imma kill ya
6,0,6,0,1,and you kno we the opposit of down bitch we up
3,0,3,0,1,and your a bitch rt your a littl fuck worm you know that
3,0,3,0,1,angel stop rting that fugli bitch
3,0,0,3,2,anglosaxon mike oz
3,2,1,0,0,ankl hood bitch with long weav is the worst thing ever weav that be touch their ashi ankl
3,0,3,0,1,anni you crazi hoe
3,1,2,0,1,annnnd your a dyke
3,0,0,3,2,annoy yell bint next door ha lock herself out
3,0,3,0,1,anoth bad bitch fuck her for a hour anoth cigarett anoth nut anoth shower
3,0,3,0,1,anoth high point wa a hungarian call me cheat fuck and cheat pussi for do well
3,1,2,0,1,anoth long mornin smhthank god a nicca out here to see it tho real shit
3,0,0,3,2,anoth major develop in the jihadi circl al maqdisi hardcor jihadi theorist ask specif for relief and aid worker releas
6,0,6,0,1,anoth nigga hoe is anoth nigga problem been had hit
3,0,0,3,2,anoth season of retweet everi one of s yanke tweet
3,0,3,0,1,anoth woman aint gon keep me come girl these hoe aint got noth on ya
3,0,3,0,1,ani bitch who show up friday look like the bitch from the ring im punch straight in the face
3,1,2,0,1,ani dope nigga or pretti chick is gon have peopl wantin their attent yall got ta grow up with that you got hoe shit
3,1,2,0,1,ani man even consid plastic surgeri is gay gay gay imagin ya boy say id get more hoe then u after i get these new lip
3,0,2,1,1,ani nicca gettin it n da ass is a fag howw pleas explain thi twitter logic im confus
3,0,3,0,1,ani person that put anybodi els busi out there for whatev reason is a bitch
6,0,6,0,1,ani pregnant bitch at centrevil i should know about in about to move there next idk i dont go to cvill
3,0,3,0,1,ani pussi i had i can get again
3,0,0,3,2,ani solut to zog which doesnt deal with demograph onli law is no solut northwestimp
3,0,3,0,1,ani where the at is where the pussi go
3,0,0,3,2,anyon want some absolut amaz and delici fresh perfect monkey bread
3,0,2,1,1,anyon want to share their thought on their mock draft just kid shut your filthi damn mouth you clod
3,3,0,0,0,anyon who came to the us as an indentur servant is white trash
3,0,3,0,1,anytim somebodi say u wan hear a funni that shit gon be trash
6,3,1,2,0,apach mm round turn jihadi into tomato soup
3,0,3,0,1,apolog in advanc for my action im thee biggest bitch when im studi
3,0,0,3,2,apolonia gardner of imperi ca misspel phalarop a bird that resembl a sandpip the dread schwa spellingbe
3,0,0,3,2,appar i got chunki for my bday wors bday present ever lol diettim
3,0,1,2,2,appar im a honki pfft like that a bad thing
3,1,2,0,1,appar not want to trade your nitro m in csgo make you a colloss faggot
3,0,3,0,1,appar say someth nice to someon these day mean your tri to stick them with your poker get over yourselv bitch
3,0,0,3,2,appl need to add some color emoji
3,0,3,0,1,appl sauc bitch
3,0,0,3,2,appropri thi guy wear the wv yellow rick jame on hi face
3,0,3,0,1,are pet guinea pig is about to die thi fuck blow
3,0,0,3,2,are poor littl guinea pig die
3,0,3,0,1,are you nigguh say you want donald trump as prez that nigguh dont understand real american struggl
3,0,3,0,1,are you singl but your pussi is in a relationship
3,0,0,3,2,are you tire of the mock draft let just do thi if clowney is not the st pick who think round becom chao showofhand
3,1,0,2,2,arent these littl border jumper suppos to be in school
3,0,2,1,1,argu to make up not to break up and get back togeth that retard in my eye
3,0,3,0,1,argu over a bitch with a glu on butt
3,0,3,0,1,arod like ugli bitch that like to fuck
3,0,0,3,2,arroz con pollo
3,0,2,1,1,arturo keep call me ghetto
3,0,1,2,2,as chanic say that i realiz the coon move from drink moet to belair all yuh feel all yuh so fanci with all yuh champagn eh
3,0,3,0,1,as i tweet befor ani man tell me to go to the kitchen thi season could tell hi mom that father probabl wouldnt of leftbitch
6,0,6,0,1,as a girlfriend im never get close to my boyfriend friend caus they can be tell me one thing and tell these hoe anoth
9,0,9,0,1,as a girlfriend you got ta accept the fact hoe gone be all up in hi face but as a boyfriend he better let them hoe know wassup
3,0,3,0,1,as a man i feel like you a bitch if you live off a femal havin her buy all yo shit fucc that never be depend on someon
3,2,0,1,0,as alway eli ha the stupid hick hayse look on hi face giant fan kill yaselv it gon na be a
3,1,2,0,1,as good as perci harvin and peyton on the same team sound that so retard lmao
3,0,3,0,1,as if it wasnt gon get bacc to me bitch your outta your fuc mind
3,0,3,0,1,as long as you gon feed me pussi when i get the munchi
3,1,2,0,1,as of today im cut muthafucka off bitchesnigga that never show love or just temporari peopl iont need um
3,0,0,3,2,as soon as a democrat get a chanc to the polit hack foxnew goe to commerci then back with bolton lmao teabagg benghazi
3,0,3,0,1,as soon as a bitch think shit sweet give em wat they been ask for
3,0,3,0,1,as soon as bitch get on a come up you got that one bitch that cant wait to tell ppl your downfal befor the come up hater
3,2,1,0,0,as soon as we left iraq all these towel head think they can fuck barg in and take over what we work so hard to set up piss me off
3,0,3,0,1,asha had a littl voic in my head tell me to fuck with these hoe wasnt kendra
3,0,3,0,1,asha my bitch doe
3,0,3,0,1,ask a bitch in if she would rather have jesu than silver and gold i bet u she tell a lie
3,0,3,0,1,ask around n the street bitch bout jay
3,0,1,2,2,ask the governor how we are suppos to pay for thi typic teabagg mental govern is evil until we need them lol morningjo
3,0,3,0,1,ask tht bitch when she gon let a yung nigga blast tht ass
3,0,3,0,1,ask your bitch about me she turn into dori
3,0,3,0,1,at good luck nh nh rt im one of you bitch better reproduc with me i can give you an athlet
3,0,3,0,1,at dunkin donut and everi time somebodi walk in i either yell ratchet or hoe and so me and my brother got kick out
3,0,0,3,2,at a point where ive got to make a tough life decis ice black transluc sole or solid black sole on my kd vi blk or orang airbag
3,0,0,3,2,at all my ritz cracker idk what to do with myself anymor
3,0,3,0,1,at least ima a faith bitch
3,0,0,3,2,at pussi cat loung killin it with my girlz and
6,0,6,0,1,at the mlk march tryna find a man bitch we see u
3,0,3,0,1,at the mexican laundri mat and it pack denna hoe
3,0,3,0,1,at the bar in downey wit my uncl thi niggah fade hope he doesnt get us into a fight lmao
3,0,3,0,1,at the doctor with sam she such a pussi the had to put a cotton swab in her nose and she just about start to cri
3,0,3,0,1,at the end of the day senior still love that young fresh pussi from west case close
6,0,0,6,2,at thi rate id cheer for the aw new york yanke over the st loui cardin
3,0,0,3,2,at work but wish i wa float in my ft on sale at walmart redneck pool that my husband probabl hasnt clean sinc last weekend
3,0,0,3,2,ate the receiv realli fast or is pass coverag trash
3,1,2,0,1,attent one and all just motorobo my knee someon get thi jiggaboo some water she thirsti
3,1,2,0,1,auburnnn hoe
3,0,3,0,1,audio happi valentin day bitch now play thi while you get laid
3,0,2,1,1,august alsina ghetto
3,0,3,0,1,austin is a funni niggah
3,0,3,0,1,autocorrect make my how life chang to hoe life what the duck
3,0,0,3,2,averag is basic and basic is trash
3,0,3,0,1,aw man that bitch she go hard put it on me im like oh lord no panti babi no bra
3,0,3,0,1,awe did i cut you off and make you mad that too dam bad shoulda been go the fuck speed limit bitch
3,2,1,0,0,awk u dont like your own nephew cousin bc our race lmao broke ugli bitch fuck them we dont need them
3,0,3,0,1,a rt that aint my hoe
3,0,3,0,1,a they no kaep aint rape no bitch
3,0,3,0,1,ay cuh it hot af im finna go buy yo bitch some ice cream lol
3,0,3,0,1,ay fuck wiener rememb to eat befor you drink and rememb to drink water while your drink and also to go eat shit you pussi head
3,0,0,3,2,ay what are some good barsclub to hit up in denver should be up there saturday night to coon out
3,0,3,0,1,ay yall heard that rich gang tape thou that bitch on flame
3,0,1,2,2,aye a nicca is tire tho
3,0,3,0,1,aye it a lot of nigga out here that cant fuck a bad bitch unless they get her drunk smh preach
3,0,3,0,1,aye my nigha yeayoureadindi gone let ya bitch fuck wit my team donjuuuan
6,0,6,0,1,aye the part be treat the bitch too good
3,0,3,0,1,aye we all needa keep are head up high who care if we lost we all went and tri our best andsouth is a bunch of trash talk pussi
3,0,3,0,1,aye mcdonaldss got a fire ass frozen strawberri lemonad thi bitch so wet
3,0,3,0,1,aye hoe
3,0,1,2,2,ayo i ju had a mini heart attack behind the wheelnorth philli n fire cracker dont mix i
3,0,2,1,1,ayo twat boy i got ta new phone give me yo jack now
3,0,3,0,1,ayo whi da hell aint nobodi hip me to these nicca betterlatethannev
6,1,4,1,1,ayo unblock me so i ca tell you how garbag yo bitch ass play
3,2,1,0,0,ayi carlton is a ghetto school now switchedatbirth
3,1,2,0,1,ayi yo my nigga be all up on dapussi not lettin dat muafucka breath
3,0,0,3,2,ayyyyy im sip on a free slurpe and see the front bottom tonight im a happi clam
3,1,0,2,2,basic gop romney right wing reactionari drudgi teabagg libertaritard all hate our educ system and teacher
3,1,2,0,1,bc yall hoe
3,0,3,0,1,bf i think we need some pet insur gf lmao whi what for bf becaus im destroy your pussi everyday
3,0,3,0,1,bitch rt stop think ur entitl to polit correct responsesbitch
3,0,2,1,1,breath rt you are go to kill yourself if you dont exhal rt killin you hoe
3,0,3,0,1,bro befor ho and there i wa with my bro without ani ho
3,0,3,0,1,bruh lmaoo them hoe wa nasti but i kept eat them what the fuck happen to these
6,1,5,0,1,bruh rt them ugli hoe say a nigga arrog
3,0,3,0,1,babi i can make that pussi raaain often
3,0,3,0,1,babi i can make that pussi rain often
3,0,3,0,1,babi i can make that pussi rain often
3,1,0,2,2,babi ill whisper vietnames to you all soft like ching chong ting o long
6,0,6,0,1,babi girl your pussi look so vacant
3,0,3,0,1,babi moanin got me zonenn i want thi bitch next me pussi like ecstasi
3,0,3,0,1,babi pussi cant be your onli hustl unless u bad as naomi russelli mean a lot of ppl got moneyso basic russel aint the onli russel
3,0,3,0,1,babydaddi need bail money say that wat she gone do talk a whole alotta shit but swear that bitch gone come through
3,0,3,0,1,back inhighschool me and use to have to stiffarm bitch that kept tryna steal our fit
3,0,3,0,1,back in america and ive becom a basic bitch again
3,0,3,0,1,back in thi bitch again
3,0,3,0,1,backdoor is open them hoe will let you fuck em in the ass usual an extra charg plu the rate you agre upon
3,0,3,0,1,bad asian bitch yea she look just like kemora
3,1,2,0,1,bad bitch contest you in first place
3,0,3,0,1,bad bitch give good head dumb bitch get hood rich
3,0,3,0,1,bad bitch good head i think she ah keeper
3,0,3,0,1,bad bitch
6,0,6,0,1,bad bitch on my line tryna give me brain
3,0,3,0,1,bad bitch pussi aquafina call her crystalina
3,0,3,0,1,bad bitch sell molli i might take one
6,0,5,1,1,bad bitch with me and you kno that her ass is fat
9,0,9,0,1,bad bitch chest outno wonder whi miss righteou keep on get left out
6,0,6,0,1,bad bitch aint cheap
3,0,3,0,1,bad bitch aint cheap better pass her if u broke
6,0,6,0,1,bad bitch an good weed
3,0,3,0,1,bad bitch and good weed
3,0,3,0,1,bad bitch be all ova me besid pussi what could you offer me
3,0,3,0,1,bad bitch everi where
3,0,3,0,1,bad bitch from oakland she could beeee a model
3,0,3,0,1,bad bitch hate broke niggaz
3,0,3,0,1,bad bitch in dirti ass hous
3,0,3,0,1,bad bitch in the pen make my toe curl
3,0,3,0,1,bad bitch is the onli thing i like
3,0,3,0,1,bad bitch is the onli thing that i like
3,0,3,0,1,bad bitch is the onli thing that i like bblu thi saturday bblu suedeloung richgirl
6,0,6,0,1,bad bitch is the onli thing that i like
3,0,3,0,1,bad bitch is the onli thing that like
3,0,3,0,1,bad bitch onli
3,0,3,0,1,bad bitch onli
3,0,3,0,1,bad blood in the camp and if it bout a bitch just know i dont respect it homi
3,0,3,0,1,bad chick send em in basic hoe toss em out cant even get waffl hous hate nigga chalk em out gone get the coffin out
6,0,6,0,1,bad foreign bitch she a walkin ferrari
3,0,3,0,1,bad lil bitch aint never seen her
3,0,3,0,1,bad lil short fine bitch lil petit sumn
3,0,2,1,1,bae got ta bitch whoop
3,0,3,0,1,bae juss the new side bitch lingo u aint special hoe
3,0,2,1,1,bae made me deep fri oreo
3,0,0,3,2,bag bag that that bag money trash bag black and it fill up with money
3,0,3,0,1,bahaha omg thi bitch is crazyyi
3,0,0,3,2,bake montreal chicken cheesi brussel sprout garlic butter tripl cheddar and chive yellow mash
3,2,1,0,0,bald head bitch think it their time to prosper
3,0,3,0,1,ball is life no bitch bench is life
3,0,3,0,1,band will make her danc stamp will make her twerk if romney becom presid these hoe will have to work
3,0,3,0,1,bang bitch you think im strang bitch it banana like a fuck rangatang bitch voteso emabiggestfansd
3,0,0,3,2,bank robber who wore zebraprint dress arrest polic say
3,0,1,2,2,barkley is trash
3,0,1,2,2,barri whitey brownshirt run wild in oakland follow the lead of nwa punk chant f the polic
3,0,3,0,1,barri hoe michel is walk in now ugli beast she is sotu
3,0,0,3,2,basebal isnt the same without the yanke in the playoff and basketbal isnt the same without the laker in em
3,0,0,3,2,basebal w for her birthday for some reason lol yanke stadium on yelp
3,0,3,0,1,basic bitch no chill
3,0,3,0,1,basic bitch and lame nigga
3,0,3,0,1,basic bitch everywher
3,0,2,1,1,basic niggah in hi basic cloth
3,0,2,1,1,basic say that the pound doesnt belong to us and it english greedi cunt
3,0,2,1,1,basic sojust do you shrug rt so if your worri about be a ho or look like one good luck
3,0,0,3,2,bath sphere suspend orb tub not for shi peopl bath design weird and yet cool
3,0,3,0,1,bbl gon na go sob over gay bird babi
3,0,3,0,1,bc i got too mani bitch
3,0,3,0,1,be a dog to these bitch bt be a king to ya queen
3,0,3,0,1,be a girl with a mind a bitch with an attitud and a ladi with class
3,0,0,3,2,be fear of the wrath of god in a countri where mani mock christian embrac pervers abort and bow to pcmulticultur
3,1,2,0,1,be mean or rude to my littl sister again and ill kick your ass it appli to all of you littl snooti bitch k thank
3,1,2,0,1,be my backbon everi nicca need a spine
3,0,3,0,1,be trippin when i call you hoe but bitch you know i talk like dat voic
3,0,0,3,2,bean that were yellow befor friday night are brown nowa few green leav curledfrost but not freezebean size reduc top end shrink
3,0,3,0,1,bear game today bitch not to mention lean and bud befor the train ride lol goodday
3,1,2,0,1,beat the pussi down like my nemesi
3,0,3,0,1,beat the pussi in so well her shit still hurt from a week ago
3,1,2,0,1,beat ya bitch pussi up everi time i see her like a bulli then send her outta town wit cooki
3,0,0,3,2,beauti fairi eleg dress
3,0,3,0,1,becaus i had to accept be call a bitch everi time i assert myself yesallwomen
3,1,2,0,1,becaus id rather wear my hair long and have pierc im a faggot that will never go anywher in life
3,1,2,0,1,becaus a nigguh but dont mean your pussi is bomb
3,0,3,0,1,becaus at your local insur agenc the custom is alway our bitch itakeshitfromnoon
3,0,3,0,1,becaus idk if your still tryna get with her again or not bitch i might be
3,0,0,3,2,becaus if nobodi wa judg the bird thi account wouldnt even caus a rippl in d ocean
3,0,2,1,1,becaus of the messag that send to lgbtq resid in the state not as if west virginia is a paradis for queer peopl today is major
3,0,3,0,1,beefin ova bitch trade ya clip for pom pom
3,0,1,2,2,been huntin hard and final nail her best wed koozi ive ever seen redneck
3,1,2,0,1,been a trill nicca sinc a lil nicca
3,0,3,0,1,been a while sinc it just been me solo at the crib feel kinda lone like a hoe
3,0,3,0,1,been hoop all day tire than bitch
3,0,3,0,1,been school these bitch sinc
3,0,3,0,1,been sleep toooooo much fuck it ima enjoy it befor i start work job like a hoe haha
3,0,3,0,1,been told by a lot of peopl that im cool then a hoe and that they dont understand whi someon wouldnt like me
3,0,3,0,1,beer ball isnt for pussi
3,0,3,0,1,befor i let a pussi cut my hair i just will let it grow
3,0,3,0,1,befor the mad with my singl bitch
3,0,2,1,1,behind everi independ woman is a pack of hate hoe
3,0,3,0,1,be a girl suck we have to deal with period make us a bitch shave our leg on a daili basi and worri about what we eat
3,0,3,0,1,be a hoe aint cute ij
3,0,3,0,1,be a hoe is cute in
3,0,3,0,1,be a sober soul just wasnt interest bitch im live spmg ggl
3,1,0,2,2,be coon at yall are amaz
3,0,3,0,1,be singl and not text no bitch late night almost wacker than come home after the club drunk and fuckin your girlfriend
3,0,3,0,1,believ in the heart of the card bitch
3,0,3,0,1,believ it or not hoe get bore after awhil
3,0,3,0,1,ben will gett ya some pussi ben will get ya some head
3,1,0,2,2,bengal kicker trash
6,1,5,0,1,benzino is a bitch point blank period
3,0,3,0,1,besid my sister thi is one of two bitch you will alway catch me with
3,0,0,3,2,best behav kid ever at mommi commerci audit oreo mcflurri for everybodi proudmom
3,0,0,3,2,best of luck to tino the bambino martinez in miami your legaci is save lol marlin yanke redsox mlb
3,0,1,2,2,best rider that goe to a blaxican
3,0,0,3,2,bet charli strong ha contact ridley
3,1,0,2,2,bet they want a cooki bergbrain you mean like you want a cracker kinda bitter here today arentcha stribpol mngop mnleg
3,0,3,0,1,bet you aint gone em tho rt na whi oomf just tweet that and she know ha pussi wack
3,0,3,0,1,betta ask round these street bitch bout jay
3,1,2,0,1,better keep ya shit n line nicca
3,0,3,0,1,better nip that shit in the bud earli
3,0,3,0,1,better play your part bitch dont be a smart bitch cuz i might have a chang of heart
